catalogNumber	Title	bibliographicCitation	identifier	creator
1866582444	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582447	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582448	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582485	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582488	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582489	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582494	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582497	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582500	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582505	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582508	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582511	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582515	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582518	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582536	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582537	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582538	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582541	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582574	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582616	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582631	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582632	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582636	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582645	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582648	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582650	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582654	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582656	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582658	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582670	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582671	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582672	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582673	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582674	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582684	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582685	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582693	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582695	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582700	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582715	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582716	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582717	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582718	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582724	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582750	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582767	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582801	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582829	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1866582830	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1930374462	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1940124898	The Collection of Zoosporic Eufungi at the University of Michigan (CZEUM): introducing a new repository of barcoded Chytridiomyceta and Blastocladiomycota cultures	IMA Fungus 11, 20 (2020)	10.1186/s43008-020-00041-z	Simmons,D.R. Bonds,A.E. Castillo,B.T. Clemons,R.A. Glasco,A.D. Myers,J.M. Thapa,N. Letcher,P.M. Powell,M.J. Longcore,J.E. James,T.Y.
1279703079	The First Isolation and Characterisation of the Protist Labyrinthula sp. in Southeastern Australia	J. Eukaryot. Microbiol. 64 (4), 504-513 (2017)	10.1111/jeu.12387	Sullivan,B.K. Robinson,K.L. Trevathan-Tackett,S.M. Lilje,E.S. Gleason,F.H. Lilje,O.
1279703080	The First Isolation and Characterisation of the Protist Labyrinthula sp. in Southeastern Australia	J. Eukaryot. Microbiol. 64 (4), 504-513 (2017)	10.1111/jeu.12387	Sullivan,B.K. Robinson,K.L. Trevathan-Tackett,S.M. Lilje,E.S. Gleason,F.H. Lilje,O.
1279703081	The First Isolation and Characterisation of the Protist Labyrinthula sp. in Southeastern Australia	J. Eukaryot. Microbiol. 64 (4), 504-513 (2017)	10.1111/jeu.12387	Sullivan,B.K. Robinson,K.L. Trevathan-Tackett,S.M. Lilje,E.S. Gleason,F.H. Lilje,O.
